Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository,Tags
10.149.199,False,True,3046,American Decorative Arts,Custard cup,Custard Cup,"Chinese, for American market",,,,,,,,,,,,,,1785–90,1785,1790,Porcelain,Diam. 3 1/2 in. (8.9 cm),"Bequest of James T. Woodward, 1910",Made in,,,,China,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/3046,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Flowers|Coat of Arms|Cups
"Inst.67.15.68a, b",False,True,3047,American Decorative Arts,Custard cup,Custard Cup,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,4 1/4 x 3 1/4 x 2 1/2 in. (10.8 x 8.3 x 6.4 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/3047,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Leaves|Cups
"Inst.67.15.69a, b",False,False,3048,American Decorative Arts,Custard cup,Custard Cup,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,4 1/4 x 3 1/4 x 2 1/2 in. (10.8 x 8.3 x 6.4 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/3048,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
"Inst.67.15.70a, b",False,False,3049,American Decorative Arts,Custard cup,Custard Cup,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,4 1/4 x 3 1/4 x 2 1/2 in. (10.8 x 8.3 x 6.4 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/3049,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
"Inst.67.15.71a, b",False,False,3050,American Decorative Arts,Custard cup,Custard Cup,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,4 1/4 x 3 1/4 x 2 1/2 in. (10.8 x 8.3 x 6.4 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/3050,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
"Inst.67.15.72a, b",False,False,3051,American Decorative Arts,Custard cup,Custard Cup,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,4 1/4 x 3 1/4 x 2 1/2 in. (10.8 x 8.3 x 6.4 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in|(none assigned),Paris,,,France|Bernard Turner,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/3051,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
"Inst.67.15.73a, b",False,False,3052,American Decorative Arts,Custard cup,Custard Cup,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,4 1/4 x 3 1/4 x 2 1/2 in. (10.8 x 8.3 x 6.4 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/3052,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
"Inst.67.15.74a, b",False,False,3053,American Decorative Arts,Custard cup,Custard Cup,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,4 1/4 x 3 1/4 x 2 1/2 in. (10.8 x 8.3 x 6.4 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in|(none assigned),Paris,,,France|Bernard Turner,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/3053,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
"Inst.67.15.75a, b",False,False,3054,American Decorative Arts,Custard cup,Custard Cup,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,4 1/4 x 3 1/4 x 2 1/2 in. (10.8 x 8.3 x 6.4 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/3054,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
"Inst.67.15.76a, b",False,False,3055,American Decorative Arts,Custard cup,Custard Cup,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,4 1/4 x 3 1/4 x 2 1/2 in. (10.8 x 8.3 x 6.4 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/3055,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
"Inst.67.15.77a, b",False,False,3056,American Decorative Arts,Custard cup,Custard Cup,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,4 1/4 x 3 1/4 x 2 1/2 in. (10.8 x 8.3 x 6.4 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in|(none assigned),Paris,,,France|Harold Copping,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/3056,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
"Inst.67.15.78a, b",False,False,3057,American Decorative Arts,Custard cup,Custard Cup,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,4 1/4 x 3 1/4 x 2 1/2 in. (10.8 x 8.3 x 6.4 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/3057,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
"Inst.67.15.79a, b",False,True,3058,American Decorative Arts,Custard cup,Custard Cup,French,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,4 1/4 x 3 1/4 x 2 1/2 in. (10.8 x 8.3 x 6.4 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/3058,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Leaves|Cups
"33.120.261a, b",False,True,3059,American Decorative Arts,Dagger,Dagger and Sheath,,,,,,,,,,,,,,,1770–1800,1770,1800,Silver,L. 9 1/2 in. (24.1 cm),"Bequest of Alphonso T. Clearwater, 1933",,,,,,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/3059,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Daggers
83.2.463,False,True,3060,American Decorative Arts,Bust,Bust of Daniel Webster,,,,,,Maker,,Pierre Joseph Chardigny,1794–1866,,"Chardigny, Pierre Joseph",,1794      ,1866      ,1853,1853,1853,Waxed plaster,H. 5 3/8 in. (13.7 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Sculpture,,http://www.metmuseum.org/art/collection/search/3060,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Men|Portraits
39.73,False,True,3061,American Decorative Arts,Pipe,Pipe,American,,,,,,,,,,,,,,1710–1735,1710,1735,Silver,2 3/16 x 21 x 1 1/16 in. (5.6 x 53.3 x 2.7 cm); 3 oz. 8 dwt. (106.1 g),"Rogers Fund, 1939",Probably made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/3061,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects|Flowers
13.31.11,False,True,3062,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,1820–40,1820,1840,Blown molded lead glass,H. 9 3/ 4in. (24.8 cm),"Rogers Fund, 1913",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3062,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
13.179.180,False,False,3063,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,1700–1900,1700,1900,Free-blown glass,H. 3 in. (7.6 cm),"Gift of Frederick W. Hunter, 1913",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3063,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
"26.126.2a, .1b",False,True,3064,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,1815–40,1815,1840,Blown lead glass,H. 10 in. (25.4 cm),"Gift of Mrs. John Bremond and Mrs. John Emory Meek, 1926",Probably made in,Pittsburgh,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3064,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
"69.205.12a, b",False,True,3065,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,1810–30,1810,1830,Blown and cut glass,H. 11 3/4 in. (29.8 cm),"Gift of Mr. and Mrs. William Katzenbach, 1969",Probably made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3065,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
"1970.126.3a, b",False,False,3066,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,19th century,1800,1900,Blown glass,H. 12 1/16 in. (30.6 cm); Diam. 4 3/8 in. (11.1 cm),"Gift of Mrs. B. Langdon Tyler and Mrs. William Floyd Nichols, 1970",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3066,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
"1970.289.4a, b",False,False,3067,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,1820–40,1820,1840,Blown molded lead glass,H. 11 in. (27.9 cm),"Gift of Mrs. Paul Moore, 1970",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3067,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
"1970.289.5a, b",False,True,3068,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,1820–40,1820,1840,Blown molded lead glass,H. 11 in. (27.9 cm),"Gift of Mrs. Paul Moore, 1970",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3068,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
"1980.502.24a, b",False,True,3069,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,1815–40,1815,1815,Blown-molded glass,H. 9 1/4 in. (23.5 cm),"Gift of Henry G. Schiff, 1980",Probably made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3069,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
"1980.502.25a, b",False,False,3070,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,1800–1900,1800,1900,Blown molded glass,H. 7 1/4 in. (18.4 cm),"Gift of Henry G. Schiff, 1980",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3070,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
1980.502.26,False,True,3071,American Decorative Arts,Decanter,Decanter,American,,,,,Manufacturer,Probably,Keene Glass Works,1815–41,,Keene Glass Works,,1815      ,1815      ,1815–41,1815,1841,Blown-molded glass,H. 7 in. (17.8 cm),"Gift of Henry G. Schiff, 1980",Made in,Keene,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3071,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
1980.502.27,False,False,3072,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,1800–1900,1800,1900,Blown molded glass,H. 7 in. (17.8 cm),"Gift of Henry G. Schiff, 1980",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3072,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
1983.525,False,True,3073,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,1815–35,1815,1835,Blown and engraved glass,H. 8 3/8 in. (21.3 cm),"Purchase, Heinz L. Stoppelman Gift, 1983",Probably made in,Pittsburgh,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3073,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects|Birds|Emblems
"1974.145a, b",False,True,3074,American Decorative Arts,Decanter,Decanter,American,,,,,Maker,Possibly,"Bakewell, Page & Bakewell",1808–1882,,"Bakewell, Page & Bakewell",,1808      ,1882      ,1820–35,1820,1835,Blown and cut glass,H. 10 1/4 in. (26 cm),"Purchase, Paul Peralta-Ramos Gift, 1974",Made in,Pittsburgh,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3074,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Bottles
"1970.188.1a, b",False,True,3075,American Decorative Arts,Decanter,Decanter,American,,,,,Maker,Probably,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,Boston and Sandwich Glass Company ,,1825      ,1888      ,1830–40,1830,1840,Blown molded lead glass,H. 11 1/4 in. (28.6 cm),"Purchase, Paul Peralta Ramos Gift, 1970",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3075,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Bottles
"1970.188.2a, b",False,True,3076,American Decorative Arts,Decanter,Decanter,American,,,,,Maker,Probably,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,Boston and Sandwich Glass Company ,,1825      ,1888      ,1825–45,1825,1825,Blown-molded glass,H. 11 1/4 in. (28.6 cm),"Purchase, Paul Peralta Ramos Gift, 1970",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3076,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
"1980.502.31a, b",False,True,3077,American Decorative Arts,Toy decanter,Toy decanter,American,,,,,Maker,,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,Boston and Sandwich Glass Company ,,1825      ,1888      ,1825–40,1825,1840,Blown-molded glass,H. 2 15/16 in. (7.5 cm),"Gift of Henry G. Schiff, 1980",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3077,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
1980.502.34,False,True,3078,American Decorative Arts,Decanter,Decanter,American,,,,,Maker,,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,Boston and Sandwich Glass Company ,,1825      ,1888      ,1825–92,1825,1892,Blown molded glass,H. 5 1/4 in. (13.3 cm),"Gift of Henry G. Schiff, 1980",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3078,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
"1972.266.1a, b",False,True,3079,American Decorative Arts,Decanter,Decanter,American,,,,,Manufacturer,Probably manufactured by,Jersey Glass Company of George Dummer,1824–1862,,Jersey Glass Company ,,1824      ,1862      ,ca. 1824–40,1824,1840,Blown and cut glass,H. 10 5/8 in. (27 cm); Diam. 4 in. (10.2 cm),"Gift of Berry B. Tracy, 1972",Made in,Jersey City,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3079,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
"67.7.22a, b",False,True,3080,American Decorative Arts,Decanter,Decanter,American,,,,,Decorator|Manufacturer,,George Franklin Lapham|Boston & Sandwich Glass Company,"1836–80s|American, 1825–1888, Sandwich, Massachusetts",,"Lapham, George Franklin|Boston and Sandwich Glass Company ",,1836      |1825      ,1880      |1888      ,1867,1867,1867,"Blown, cut, and engraved glass",H. 7 3/16 in. (18.3 cm); Diam. 3 1/4 in. (8.3 cm),"Funds from various donors, 1967",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3080,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects|Flowers
1981.125,False,False,3081,American Decorative Arts,Decanter,Decanter,American,,,,,Maker,,South Boston Flint Glass Works,,,South Boston Flint Glass Works ,,,9999      ,ca. 1813–30,1810,1830,Blown glass with applied decoration,H. 10 in. (25.4 cm); Diam. 5 1/4 in. (13.3 cm),"Friends of the American Wing Fund, 1981",Made in,Boston,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3081,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
46.140.306,False,True,3082,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,1840–50,1840,1850,Pressed glass,H. 10 3/16 in. (25.9 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Pittsburgh,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3082,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
46.140.307,False,True,3083,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,1840–50,1840,1850,Pressed glass,H. 10 3/16 in. (25.9 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Pittsburgh,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3083,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
"1970.126.2a, b",False,False,3084,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,19th century,1800,1900,Blown glass,H. 12 1/16 in. (30.6 cm); Diam. 4 1/2 in. (11.4 cm),"Gift of Mrs. B. Langdon Tyler and Mrs. William Floyd Nichols, 1970",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3084,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
1978.504.1,False,True,3085,American Decorative Arts,Decanter,Decanter,Bohemian,,,,,,,,,,,,,,1790–1810,1790,1810,"Blown, cut, and engraved glass",H. 9 5/16 in. (23.7 cm); Diam. 3 3/4 in. (9.5 cm),"Gift of Mrs. Maurice Blin, 1978",Made in,,,,Czech Republic,Bohemia,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3085,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
1978.504.2,False,True,3086,American Decorative Arts,Decanter,Decanter,British or Czech,,,,,,,,,,,,,,1790–1810,1790,1810,Blown glass,Overall without stopper: H. 9 5/16 in. (23.7 cm); Diam. 3 3/4 in. (9.5 cm),"Gift of Mrs. Maurice Blin, 1978",Possibly made in|Possibly made in,,,,Czech Republic|England,Bohemia,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3086,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
45.44,False,True,3087,American Decorative Arts,Decanter Label,Decanter Label,American,,,,,Maker,,Louis Boudo,1786–1827,,"Boudo, Louis",,1786      ,1827      ,1810–25,1810,1825,Silver,2 3/4 x 1 1/16 x 2 1/16 in. (7 x 2.7 x 5.2 cm); 5 dwt. (8 g),"Anonymous Gift, 1945",Made in,Charleston,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/3087,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
"36.138a, b",False,True,3089,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,1820–40,1820,1840,Blown molded lead glass,H. 9 1/4 in. (23.5 cm),"Rogers Fund, 1936",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3089,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
"46.140.799a, b",False,True,3090,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,1850–70,1850,1870,Pressed glass,H. 11 5/8 in. (29.5 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3090,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
"46.140.800a, b",False,True,3091,American Decorative Arts,Decanter,Decanter,,,,,,,,,,,,,,,1850–70,1850,1870,Pressed glass,H. 11 5/8 in. (29.5 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",,,,,,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3091,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects|Fluting|Flowers
"59.174a, b",False,True,3092,American Decorative Arts,Decanter,Decanter,American,,,,,,,,,,,,,,1800–1830,1800,1830,Blown glass,H. 16 7/8 in. (42.9 cm); Diam. 7 5/8 in. (19.4 cm),"Gift of Mrs. E. F. Walton, 1959",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3092,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
"67.7.13a, b",False,True,3094,American Decorative Arts,Decanter,Decanter,American,,,,,Manufacturer,,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,Boston and Sandwich Glass Company ,,1825      ,1888      ,ca. 1867,1864,1867,"Blown, cut, and engraved glass",H. 12 3/4 in. (32.4 cm); Diam. 3 7/16 in. (8.7 cm),"Funds from various donors, 1967",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3094,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects|Leaves|Wreaths|Insignia
"67.7.25a, b",False,True,3095,American Decorative Arts,Decanter,Decanter,American,,,,,Maker,,Boston & Sandwich Glass Company,"American, 1825–1888, Sandwich, Massachusetts",,Boston and Sandwich Glass Company ,,1825      ,1888      ,ca. 1867,1864,1867,Blown glass,H. 19 in. (48.3 cm),"Funds from various donors, 1967",Made in,Sandwich,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3095,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
"37.166.1a, b",False,True,3096,American Decorative Arts,Decanter,Decanter,American,,,,,Maker|Maker,Possibly|Attributed to,Boston & Sandwich Glass Company|New England Glass Company,"American, 1825–1888, Sandwich, Massachusetts|American, East Cambridge, Massachusetts, 1818–1888",,Boston and Sandwich Glass Company |New England Glass Company ,,1825      |1818      ,1888      |1888      ,1820–40,1820,1840,Blown molded lead glass,H. 9 1/2 in. (24.1 cm),"Gift of Mrs. Bromley Seeley, 1937",Made in,East Cambridge,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/3096,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
